order_id,order_region,market,shipping_mode,total_line_items,total_item_units,total_order_value,actual_shipping_days,scheduled_shipping_days,max_lead_time_variance,is_late_delivery,complexity_bucket
26551,Southeast Asia,Pacific Asia,Standard Class,4,11.0,873.73,2,4,-2,0,Medium Complexity (3-4)
31751,East of USA,USCA,Standard Class,2,8.0,553.89,2,4,-2,0,Low Complexity (2)
46082,Canada,USCA,Standard Class,4,15.0,914.33,3,4,-1,0,Medium Complexity (3-4)
32673,West of USA,USCA,Standard Class,3,6.0,326.85,4,4,0,0,Medium Complexity (3-4)
40364,East of USA,USCA,Standard Class,2,5.0,347.95,5,4,1,1,Low Complexity (2)
35963,West of USA,USCA,Standard Class,3,12.0,440.32,4,4,0,0,Medium Complexity (3-4)
38353,West of USA,USCA,Standard Class,4,10.0,854.65,4,4,0,0,Medium Complexity (3-4)
32090,West of USA,USCA,Second Class,4,7.0,311.17,6,2,4,1,Medium Complexity (3-4)
31953,East of USA,USCA,Standard Class,5,6.0,906.66,4,4,0,0,High Complexity (5+)
31835,South of  USA,USCA,Standard Class,4,6.0,813.3,6,4,2,1,Medium Complexity (3-4)
31798,West of USA,USCA,Standard Class,4,11.0,1010.88,4,4,0,0,Medium Complexity (3-4)
31690,US Center,USCA,Standard Class,5,12.0,851.33,6,4,2,1,High Complexity (5+)
31684,East of USA,USCA,Standard Class,4,8.0,335.11,5,4,1,1,Medium Complexity (3-4)
31669,West of USA,USCA,Second Class,2,6.0,647.38,5,2,3,1,Low Complexity (2)
31498,West of USA,USCA,Second Class,2,2.0,429.47,4,2,2,1,Low Complexity (2)
31365,West of USA,USCA,Standard Class,3,7.0,602.17,6,4,2,1,Medium Complexity (3-4)
31273,Oceania,Pacific Asia,Second Class,1,4.0,199.92,4,2,2,1,Single Item (1)
31211,Oceania,Pacific Asia,Standard Class,5,12.0,822.28,2,4,-2,0,High Complexity (5+)
31201,Oceania,Pacific Asia,Second Class,2,4.0,201.23,2,2,0,0,Low Complexity (2)
31001,Oceania,Pacific Asia,Standard Class,3,8.0,334.36,2,4,-2,0,Medium Complexity (3-4)
30972,Oceania,Pacific Asia,First Class,4,11.0,609.04,2,1,1,1,Medium Complexity (3-4)
30662,Oceania,Pacific Asia,First Class,2,5.0,215.12,2,1,1,1,Low Complexity (2)
30580,Oceania,Pacific Asia,Standard Class,2,2.0,322.46,6,4,2,1,Low Complexity (2)
30551,Oceania,Pacific Asia,Standard Class,3,6.0,286.98,2,4,-2,0,Medium Complexity (3-4)
30536,Oceania,Pacific Asia,Standard Class,3,9.0,431.34,2,4,-2,0,Medium Complexity (3-4)
30412,Oceania,Pacific Asia,First Class,5,12.0,868.19,2,1,1,1,High Complexity (5+)
30362,Oceania,Pacific Asia,Standard Class,5,11.0,517.97,3,4,-1,0,High Complexity (5+)
30337,Oceania,Pacific Asia,Standard Class,5,9.0,477.77,3,4,-1,0,High Complexity (5+)
30061,Oceania,Pacific Asia,First Class,3,4.0,351.25,2,1,1,1,Medium Complexity (3-4)
30015,Southeast Asia,Pacific Asia,First Class,5,12.0,685.23,2,1,1,1,High Complexity (5+)
29950,Southeast Asia,Pacific Asia,Second Class,1,4.0,165.93,6,2,4,1,Single Item (1)
29911,South Asia,Pacific Asia,Same Day,2,10.0,462.4,1,0,1,1,Low Complexity (2)
29878,Southeast Asia,Pacific Asia,Standard Class,5,12.0,859.2,4,4,0,0,High Complexity (5+)
29835,Southeast Asia,Pacific Asia,Second Class,3,5.0,436.94,6,2,4,1,Medium Complexity (3-4)
29573,South Asia,Pacific Asia,Same Day,1,1.0,47.23,1,0,1,1,Single Item (1)
29446,South Asia,Pacific Asia,Second Class,3,7.0,658.58,2,2,0,0,Medium Complexity (3-4)
29432,Southeast Asia,Pacific Asia,Second Class,1,4.0,189.92,3,2,1,1,Single Item (1)
29425,Southeast Asia,Pacific Asia,First Class,4,11.0,624.2,2,1,1,1,Medium Complexity (3-4)
29237,South Asia,Pacific Asia,First Class,5,9.0,751.85,2,1,1,1,High Complexity (5+)
29229,Oceania,Pacific Asia,Standard Class,5,17.0,870.69,5,4,1,1,High Complexity (5+)
29188,South Asia,Pacific Asia,Same Day,3,9.0,767.11,0,0,0,0,Medium Complexity (3-4)
29158,Southeast Asia,Pacific Asia,First Class,4,6.0,1015.4,2,1,1,1,Medium Complexity (3-4)
29107,Southeast Asia,Pacific Asia,Standard Class,5,11.0,1091.86,3,4,-1,0,High Complexity (5+)
29059,Oceania,Pacific Asia,Same Day,5,8.0,647.34,0,0,0,0,High Complexity (5+)
28972,Oceania,Pacific Asia,Second Class,5,18.0,887.78,3,2,1,1,High Complexity (5+)
28890,Eastern Asia,Pacific Asia,Standard Class,2,7.0,262.31,6,4,2,1,Low Complexity (2)
28842,Southeast Asia,Pacific Asia,Second Class,5,13.0,779.15,3,2,1,1,High Complexity (5+)
28841,Southeast Asia,Pacific Asia,Second Class,1,4.0,197.92,2,2,0,0,Single Item (1)
28823,South Asia,Pacific Asia,First Class,5,6.0,683.54,2,1,1,1,High Complexity (5+)
28561,Southeast Asia,Pacific Asia,Standard Class,1,3.0,130.45,2,4,-2,0,Single Item (1)
28529,Eastern Asia,Pacific Asia,First Class,1,4.0,197.92,2,1,1,1,Single Item (1)
28478,Southeast Asia,Pacific Asia,Standard Class,3,9.0,459.91,4,4,0,0,Medium Complexity (3-4)
28415,Oceania,Pacific Asia,Standard Class,5,13.0,647.06,6,4,2,1,High Complexity (5+)
28375,Southeast Asia,Pacific Asia,Second Class,4,14.0,821.37,6,2,4,1,Medium Complexity (3-4)
28321,Oceania,Pacific Asia,First Class,4,10.0,1055.41,2,1,1,1,Medium Complexity (3-4)
28289,Eastern Asia,Pacific Asia,Second Class,4,10.0,836.06,5,2,3,1,Medium Complexity (3-4)
28261,Eastern Asia,Pacific Asia,Standard Class,1,2.0,81.97,2,4,-2,0,Single Item (1)
28251,Southeast Asia,Pacific Asia,Standard Class,5,16.0,1225.49,2,4,-2,0,High Complexity (5+)
28141,Southeast Asia,Pacific Asia,Standard Class,2,3.0,215.95,2,4,-2,0,Low Complexity (2)
28049,South Asia,Pacific Asia,Standard Class,5,12.0,1020.99,5,4,1,1,High Complexity (5+)
28030,Eastern Asia,Pacific Asia,Standard Class,2,2.0,159.27,6,4,2,1,Low Complexity (2)
27987,Eastern Asia,Pacific Asia,Standard Class,2,2.0,313.46,3,4,-1,0,Low Complexity (2)
27953,Oceania,Pacific Asia,Standard Class,2,4.0,196.48,4,4,0,0,Low Complexity (2)
27930,South Asia,Pacific Asia,Standard Class,3,8.0,369.09,6,4,2,1,Medium Complexity (3-4)
27859,South Asia,Pacific Asia,Standard Class,2,8.0,344.86,5,4,1,1,Low Complexity (2)
27857,South Asia,Pacific Asia,Standard Class,4,5.0,657.54,3,4,-1,0,Medium Complexity (3-4)
27764,Oceania,Pacific Asia,Second Class,2,6.0,269.86,5,2,3,1,Low Complexity (2)
27673,Southeast Asia,Pacific Asia,Second Class,5,17.0,1082.51,4,2,2,1,High Complexity (5+)
27608,South Asia,Pacific Asia,Standard Class,2,2.0,154.17,4,4,0,0,Low Complexity (2)
27562,Southeast Asia,Pacific Asia,Standard Class,5,17.0,934.38,3,4,-1,0,High Complexity (5+)
27502,Southeast Asia,Pacific Asia,Standard Class,2,6.0,355.29,3,4,-1,0,Low Complexity (2)
27476,Southeast Asia,Pacific Asia,Standard Class,3,4.0,187.94,2,4,-2,0,Medium Complexity (3-4)
27380,Southeast Asia,Pacific Asia,Standard Class,2,5.0,575.91,6,4,2,1,Low Complexity (2)
27345,Eastern Asia,Pacific Asia,Standard Class,4,6.0,619.51,6,4,2,1,Medium Complexity (3-4)
27235,South Asia,Pacific Asia,Same Day,5,14.0,798.32,1,0,1,1,High Complexity (5+)
27099,Oceania,Pacific Asia,Second Class,3,9.0,563.75,5,2,3,1,Medium Complexity (3-4)
27069,South Asia,Pacific Asia,Standard Class,2,7.0,536.92,5,4,1,1,Low Complexity (2)
26921,Eastern Asia,Pacific Asia,Standard Class,5,14.0,801.35,2,4,-2,0,High Complexity (5+)
26866,Oceania,Pacific Asia,Second Class,2,9.0,478.87,2,2,0,0,Low Complexity (2)
26832,Eastern Asia,Pacific Asia,First Class,4,8.0,724.35,2,1,1,1,Medium Complexity (3-4)
26827,Southeast Asia,Pacific Asia,Standard Class,5,11.0,860.8,3,4,-1,0,High Complexity (5+)
26778,Eastern Asia,Pacific Asia,Second Class,5,12.0,653.3,4,2,2,1,High Complexity (5+)
26745,Oceania,Pacific Asia,Standard Class,5,11.0,596.3,6,4,2,1,High Complexity (5+)
26735,Eastern Asia,Pacific Asia,Second Class,3,13.0,539.86,6,2,4,1,Medium Complexity (3-4)
26722,South Asia,Pacific Asia,Standard Class,4,11.0,819.32,3,4,-1,0,Medium Complexity (3-4)
26693,Southeast Asia,Pacific Asia,Standard Class,4,10.0,492.43,4,4,0,0,Medium Complexity (3-4)
26677,South Asia,Pacific Asia,Standard Class,1,2.0,83.97,3,4,-1,0,Single Item (1)
26610,Southeast Asia,Pacific Asia,Standard Class,2,5.0,143.85,6,4,2,1,Low Complexity (2)
26556,Southeast Asia,Pacific Asia,Second Class,5,11.0,655.61,2,2,0,0,High Complexity (5+)
26540,Southeast Asia,Pacific Asia,First Class,3,6.0,987.88,2,1,1,1,Medium Complexity (3-4)
26504,Southeast Asia,Pacific Asia,Same Day,1,4.0,189.92,1,0,1,1,Single Item (1)
26462,Oceania,Pacific Asia,Second Class,1,3.0,141.69,3,2,1,1,Single Item (1)
26413,Southeast Asia,Pacific Asia,Standard Class,4,7.0,792.4,4,4,0,0,Medium Complexity (3-4)
26372,South Asia,Pacific Asia,Standard Class,1,2.0,81.97,3,4,-1,0,Single Item (1)
26346,South Asia,Pacific Asia,Standard Class,4,9.0,575.09,2,4,-2,0,Medium Complexity (3-4)
26181,Oceania,Pacific Asia,Standard Class,4,5.0,696.03,2,4,-2,0,Medium Complexity (3-4)
25993,South Asia,Pacific Asia,Same Day,4,7.0,575.89,0,0,0,0,Medium Complexity (3-4)
25896,Southeast Asia,Pacific Asia,Same Day,4,8.0,316.56,0,0,0,0,Medium Complexity (3-4)
25686,Oceania,Pacific Asia,Standard Class,5,11.0,964.59,2,4,-2,0,High Complexity (5+)
25660,Southeast Asia,Pacific Asia,Standard Class,2,4.0,325.44,6,4,2,1,Low Complexity (2)
25576,Southeast Asia,Pacific Asia,Second Class,5,12.0,620.67,2,2,0,0,High Complexity (5+)
25511,South Asia,Pacific Asia,Second Class,1,4.0,173.93,2,2,0,0,Single Item (1)
25501,Southeast Asia,Pacific Asia,Standard Class,4,8.0,864.86,2,4,-2,0,Medium Complexity (3-4)
25417,South Asia,Pacific Asia,Standard Class,2,3.0,130.55,3,4,-1,0,Low Complexity (2)
25388,Southeast Asia,Pacific Asia,Second Class,4,9.0,341.27,4,2,2,1,Medium Complexity (3-4)
25337,Southeast Asia,Pacific Asia,Same Day,3,10.0,718.82,1,0,1,1,Medium Complexity (3-4)
25164,Southeast Asia,Pacific Asia,Standard Class,5,11.0,873.66,5,4,1,1,High Complexity (5+)
25139,Oceania,Pacific Asia,Standard Class,4,12.0,653.88,5,4,1,1,Medium Complexity (3-4)
25107,Eastern Asia,Pacific Asia,Standard Class,5,12.0,809.78,3,4,-1,0,High Complexity (5+)
25105,Oceania,Pacific Asia,Second Class,3,8.0,807.37,6,2,4,1,Medium Complexity (3-4)
25072,Oceania,Pacific Asia,Standard Class,3,6.0,230.38,3,4,-1,0,Medium Complexity (3-4)
25071,Oceania,Pacific Asia,Standard Class,3,3.0,315.46,2,4,-2,0,Medium Complexity (3-4)
25016,Southeast Asia,Pacific Asia,Standard Class,5,14.0,954.56,2,4,-2,0,High Complexity (5+)
24959,South Asia,Pacific Asia,Second Class,4,10.0,860.86,5,2,3,1,Medium Complexity (3-4)
24930,Oceania,Pacific Asia,Second Class,3,4.0,351.45,6,2,4,1,Medium Complexity (3-4)
24925,Eastern Asia,Pacific Asia,First Class,1,5.0,207.42,2,1,1,1,Single Item (1)
24878,Eastern Asia,Pacific Asia,Standard Class,4,9.0,779.05,4,4,0,0,Medium Complexity (3-4)
24829,Southeast Asia,Pacific Asia,Second Class,5,14.0,1306.43,5,2,3,1,High Complexity (5+)
24815,South Asia,Pacific Asia,Standard Class,3,6.0,601.43,6,4,2,1,Medium Complexity (3-4)
24809,Oceania,Pacific Asia,Standard Class,2,4.0,335.93,5,4,1,1,Low Complexity (2)
24786,Southeast Asia,Pacific Asia,Standard Class,5,16.0,1112.14,2,4,-2,0,High Complexity (5+)
24772,Oceania,Pacific Asia,Standard Class,5,13.0,496.8,3,4,-1,0,High Complexity (5+)
24720,Eastern Asia,Pacific Asia,Standard Class,5,10.0,596.24,6,4,2,1,High Complexity (5+)
24709,Eastern Asia,Pacific Asia,Standard Class,5,16.0,1053.06,5,4,1,1,High Complexity (5+)
24681,Southeast Asia,Pacific Asia,Standard Class,5,17.0,717.9,2,4,-2,0,High Complexity (5+)
24535,Southeast Asia,Pacific Asia,Standard Class,4,11.0,833.35,6,4,2,1,Medium Complexity (3-4)
24456,Southeast Asia,Pacific Asia,Standard Class,5,19.0,1124.15,2,4,-2,0,High Complexity (5+)
24435,Southeast Asia,Pacific Asia,Standard Class,5,10.0,540.4,6,4,2,1,High Complexity (5+)
24303,Oceania,Pacific Asia,First Class,4,5.0,450.84,2,1,1,1,Medium Complexity (3-4)
24063,South Asia,Pacific Asia,Standard Class,2,2.0,170.87,4,4,0,0,Low Complexity (2)
23995,Oceania,Pacific Asia,Second Class,4,14.0,532.4,6,2,4,1,Medium Complexity (3-4)
23935,Southeast Asia,Pacific Asia,Same Day,5,12.0,767.24,0,0,0,0,High Complexity (5+)
23810,Oceania,Pacific Asia,Standard Class,5,13.0,742.45,6,4,2,1,High Complexity (5+)
23719,Eastern Asia,Pacific Asia,Standard Class,2,3.0,483.94,5,4,1,1,Low Complexity (2)
23663,Oceania,Pacific Asia,Standard Class,3,7.0,621.88,4,4,0,0,Medium Complexity (3-4)
23619,Southeast Asia,Pacific Asia,Standard Class,5,14.0,901.35,5,4,1,1,High Complexity (5+)
23588,Southeast Asia,Pacific Asia,Standard Class,4,11.0,519.95,4,4,0,0,Medium Complexity (3-4)
23562,Southeast Asia,Pacific Asia,Standard Class,4,14.0,847.09,3,4,-1,0,Medium Complexity (3-4)
23502,Eastern Asia,Pacific Asia,Standard Class,4,14.0,624.86,3,4,-1,0,Medium Complexity (3-4)
23495,Oceania,Pacific Asia,Standard Class,4,10.0,757.9,6,4,2,1,Medium Complexity (3-4)
23306,Oceania,Pacific Asia,Standard Class,2,2.0,98.77,2,4,-2,0,Low Complexity (2)
23267,Eastern Asia,Pacific Asia,Standard Class,4,8.0,704.03,3,4,-1,0,Medium Complexity (3-4)
23219,South Asia,Pacific Asia,Second Class,5,10.0,638.54,5,2,3,1,High Complexity (5+)
23185,Eastern Asia,Pacific Asia,Standard Class,4,7.0,866.42,6,4,2,1,Medium Complexity (3-4)
23183,Southeast Asia,Pacific Asia,Standard Class,5,7.0,646.07,4,4,0,0,High Complexity (5+)
23173,Southeast Asia,Pacific Asia,Standard Class,3,9.0,546.98,4,4,0,0,Medium Complexity (3-4)
23109,Eastern Asia,Pacific Asia,First Class,2,6.0,319.73,2,1,1,1,Low Complexity (2)
23073,South Asia,Pacific Asia,First Class,4,8.0,450.05,2,1,1,1,Medium Complexity (3-4)
22825,Southeast Asia,Pacific Asia,First Class,4,6.0,692.92,2,1,1,1,Medium Complexity (3-4)
22639,Southeast Asia,Pacific Asia,Standard Class,2,4.0,288.44,5,4,1,1,Low Complexity (2)
22637,Southeast Asia,Pacific Asia,Standard Class,5,12.0,1174.67,3,4,-1,0,High Complexity (5+)
22548,Southeast Asia,Pacific Asia,Standard Class,4,8.0,425.6,4,4,0,0,Medium Complexity (3-4)
22521,Oceania,Pacific Asia,Second Class,2,6.0,340.8,2,2,0,0,Low Complexity (2)
22498,South Asia,Pacific Asia,Standard Class,5,8.0,819.94,4,4,0,0,High Complexity (5+)
22397,Oceania,Pacific Asia,First Class,3,6.0,533.41,2,1,1,1,Medium Complexity (3-4)
22329,Southeast Asia,Pacific Asia,Standard Class,2,4.0,256.53,5,4,1,1,Low Complexity (2)
22247,Eastern Asia,Pacific Asia,First Class,5,15.0,999.62,2,1,1,1,High Complexity (5+)
22241,Southeast Asia,Pacific Asia,Standard Class,4,7.0,517.93,2,4,-2,0,Medium Complexity (3-4)
22155,Oceania,Pacific Asia,Standard Class,3,5.0,374.95,6,4,2,1,Medium Complexity (3-4)
22115,Southeast Asia,Pacific Asia,Standard Class,4,13.0,560.49,6,4,2,1,Medium Complexity (3-4)
52895,Central America,LATAM,Standard Class,4,8.0,876.44,6,4,2,1,Medium Complexity (3-4)
4870,Central America,LATAM,Standard Class,3,5.0,593.94,6,4,2,1,Medium Complexity (3-4)
56078,South America,LATAM,Standard Class,4,8.0,552.06,4,4,0,0,Medium Complexity (3-4)
2149,Central America,LATAM,Standard Class,5,7.0,1113.81,5,4,1,1,High Complexity (5+)
7272,Central America,LATAM,Standard Class,4,10.0,475.02,3,4,-1,0,Medium Complexity (3-4)
59497,Central America,LATAM,Standard Class,3,4.0,616.95,3,4,-1,0,Medium Complexity (3-4)
4589,Caribbean,LATAM,Standard Class,4,9.0,567.9,5,4,1,1,Medium Complexity (3-4)
55708,South America,LATAM,Standard Class,1,1.0,245.98,4,4,0,0,Single Item (1)
52752,Central America,LATAM,Standard Class,1,1.0,239.98,3,4,-1,0,Single Item (1)
72235,Southeast Asia,Pacific Asia,Standard Class,1,1.0,284.25,6,4,2,1,Single Item (1)
72352,Southeast Asia,Pacific Asia,Standard Class,1,1.0,249.08,3,4,-1,0,Single Item (1)
47540,Central Asia,Pacific Asia,Standard Class,4,12.0,954.44,6,4,2,1,Medium Complexity (3-4)
20455,Oceania,Pacific Asia,Standard Class,4,7.0,400.3,6,4,2,1,Medium Complexity (3-4)
72406,Oceania,Pacific Asia,Standard Class,1,1.0,189.77,2,4,-2,0,Single Item (1)
72477,South Asia,Pacific Asia,Standard Class,1,1.0,185.55,3,4,-1,0,Single Item (1)
23009,Eastern Asia,Pacific Asia,Standard Class,1,1.0,110.49,5,4,1,1,Single Item (1)
22408,South Asia,Pacific Asia,Standard Class,3,4.0,469.85,4,4,0,0,Medium Complexity (3-4)
30704,Oceania,Pacific Asia,Standard Class,5,9.0,762.16,5,4,1,1,High Complexity (5+)
21225,Oceania,Pacific Asia,Standard Class,4,12.0,481.88,6,4,2,1,Medium Complexity (3-4)
42724,West Asia,Pacific Asia,Standard Class,3,6.0,252.63,5,4,1,1,Medium Complexity (3-4)
71768,Southeast Asia,Pacific Asia,Standard Class,1,1.0,521.93,4,4,0,0,Single Item (1)
30638,Oceania,Pacific Asia,Standard Class,1,1.0,299.98,4,4,0,0,Single Item (1)
20644,South Asia,Pacific Asia,Standard Class,4,6.0,1278.91,5,4,1,1,Medium Complexity (3-4)
20489,South Asia,Pacific Asia,Standard Class,3,4.0,497.98,5,4,1,1,Medium Complexity (3-4)
71697,South Asia,Pacific Asia,Standard Class,1,1.0,164.38,3,4,-1,0,Single Item (1)
76625,Eastern Asia,Pacific Asia,Standard Class,1,1.0,34.58,6,4,2,1,Single Item (1)
72641,Eastern Asia,Pacific Asia,Standard Class,1,1.0,221.55,2,4,-2,0,Single Item (1)
75534,Eastern Asia,Pacific Asia,Standard Class,1,1.0,82.71,5,4,1,1,Single Item (1)
27760,Oceania,Pacific Asia,Standard Class,4,5.0,510.45,6,4,2,1,Medium Complexity (3-4)
25096,South Asia,Pacific Asia,Standard Class,5,15.0,892.0,2,4,-2,0,High Complexity (5+)
45262,South Asia,Pacific Asia,Standard Class,5,11.0,870.01,3,4,-1,0,High Complexity (5+)
45472,Central Asia,Pacific Asia,Standard Class,1,1.0,110.49,3,4,-1,0,Single Item (1)
29734,Southeast Asia,Pacific Asia,Standard Class,2,3.0,161.47,5,4,1,1,Low Complexity (2)
27086,Eastern Asia,Pacific Asia,Standard Class,4,7.0,693.12,2,4,-2,0,Medium Complexity (3-4)
23734,Eastern Asia,Pacific Asia,Standard Class,4,12.0,1089.11,5,4,1,1,Medium Complexity (3-4)
24207,Southeast Asia,Pacific Asia,Standard Class,3,10.0,850.45,3,4,-1,0,Medium Complexity (3-4)
31256,Oceania,Pacific Asia,Standard Class,1,1.0,283.48,2,4,-2,0,Single Item (1)
23542,Eastern Asia,Pacific Asia,Standard Class,3,4.0,618.75,3,4,-1,0,Medium Complexity (3-4)
76712,Eastern Asia,Pacific Asia,Standard Class,1,1.0,32.99,3,4,-1,0,Single Item (1)
76531,Eastern Asia,Pacific Asia,Standard Class,1,1.0,32.6,2,4,-2,0,Single Item (1)
39414,West of USA,USCA,Standard Class,1,1.0,129.99,5,4,1,1,Single Item (1)
34852,West of USA,USCA,Standard Class,5,12.0,1326.87,3,4,-1,0,High Complexity (5+)
32534,South of  USA,USCA,Standard Class,4,7.0,713.88,5,4,1,1,Medium Complexity (3-4)
37830,US Center,USCA,Standard Class,3,4.0,576.15,6,4,2,1,Medium Complexity (3-4)
34159,South of  USA,USCA,Standard Class,3,4.0,220.97,5,4,1,1,Medium Complexity (3-4)
32992,East of USA,USCA,Standard Class,4,5.0,510.13,3,4,-1,0,Medium Complexity (3-4)
35675,South of  USA,USCA,Standard Class,3,7.0,516.34,6,4,2,1,Medium Complexity (3-4)
50189,Central Africa,Africa,Standard Class,4,5.0,769.74,5,4,1,1,Medium Complexity (3-4)
45201,West Africa,Africa,Standard Class,4,5.0,761.54,2,4,-2,0,Medium Complexity (3-4)
46373,Eastern Europe,Europe,Standard Class,5,10.0,751.53,4,4,0,0,High Complexity (5+)
15579,Northern Europe,Europe,Standard Class,5,11.0,539.18,5,4,1,1,High Complexity (5+)
48391,Eastern Europe,Europe,Standard Class,2,3.0,252.79,2,4,-2,0,Low Complexity (2)
17221,Northern Europe,Europe,Standard Class,2,3.0,419.96,2,4,-2,0,Low Complexity (2)
63089,Southern Europe,Europe,Standard Class,4,7.0,840.54,5,4,1,1,Medium Complexity (3-4)
66578,Northern Europe,Europe,Standard Class,1,2.0,199.98,4,4,0,0,Single Item (1)
14197,Western Europe,Europe,Standard Class,4,12.0,504.73,3,4,-1,0,Medium Complexity (3-4)
8712,Caribbean,LATAM,Standard Class,5,11.0,686.46,3,4,-1,0,High Complexity (5+)
57471,South America,LATAM,Standard Class,2,3.0,120.0,2,4,-2,0,Low Complexity (2)
7422,Caribbean,LATAM,Standard Class,1,2.0,59.4,3,4,-1,0,Single Item (1)
579,Central America,LATAM,Standard Class,2,3.0,443.97,5,4,1,1,Low Complexity (2)
53763,Central America,LATAM,Standard Class,3,7.0,291.49,4,4,0,0,Medium Complexity (3-4)
51295,South America,LATAM,Standard Class,4,16.0,647.12,6,4,2,1,Medium Complexity (3-4)
53105,Central America,LATAM,Standard Class,2,5.0,223.92,6,4,2,1,Low Complexity (2)
54504,South America,LATAM,Standard Class,4,9.0,352.41,5,4,1,1,Medium Complexity (3-4)
23826,Southeast Asia,Pacific Asia,Standard Class,1,2.0,89.99,2,4,-2,0,Single Item (1)
49351,West Asia,Pacific Asia,Standard Class,5,9.0,1269.85,2,4,-2,0,High Complexity (5+)
35205,East of USA,USCA,Standard Class,5,11.0,783.15,6,4,2,1,High Complexity (5+)
42023,West Africa,Africa,Standard Class,4,9.0,582.41,4,4,0,0,Medium Complexity (3-4)
44870,North Africa,Africa,Standard Class,3,7.0,272.67,6,4,2,1,Medium Complexity (3-4)
50142,Central Africa,Africa,Standard Class,3,13.0,781.42,3,4,-1,0,Medium Complexity (3-4)
42917,West Africa,Africa,Standard Class,5,7.0,794.02,3,4,-1,0,High Complexity (5+)
66745,Southern Europe,Europe,Standard Class,4,14.0,760.16,6,4,2,1,Medium Complexity (3-4)
17226,Western Europe,Europe,Standard Class,5,7.0,933.7,2,4,-2,0,High Complexity (5+)
63116,Western Europe,Europe,Standard Class,3,5.0,448.83,2,4,-2,0,Medium Complexity (3-4)
44459,Southern Europe,Europe,Standard Class,5,11.0,1018.64,5,4,1,1,High Complexity (5+)
14039,Northern Europe,Europe,Standard Class,4,6.0,447.57,5,4,1,1,Medium Complexity (3-4)
66876,Western Europe,Europe,Standard Class,4,9.0,504.5,2,4,-2,0,Medium Complexity (3-4)
62577,Western Europe,Europe,Standard Class,4,6.0,591.64,3,4,-1,0,Medium Complexity (3-4)
13356,Northern Europe,Europe,Standard Class,5,16.0,650.33,2,4,-2,0,High Complexity (5+)
56437,Caribbean,LATAM,Standard Class,3,9.0,469.68,3,4,-1,0,Medium Complexity (3-4)
5526,Central America,LATAM,Standard Class,5,17.0,847.27,2,4,-2,0,High Complexity (5+)
571,Central America,LATAM,Standard Class,3,7.0,490.44,2,4,-2,0,Medium Complexity (3-4)
57604,Central America,LATAM,Standard Class,5,11.0,1117.42,5,4,1,1,High Complexity (5+)
